_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
68a0ade19b82a8cb33814677,true,49.89,96.15,49.89,74.7,48;0;0;0,words,10,,5,11.54,0,90.1,false,false,hinglish,,normal,false,false,false,,1755360737165
68a0acf89b82a8cb33813e96,,46.13,86.49,46.13,59.92,559;0;0;0,words,100,,5,145.41,0,9.08,false,false,english_1k,,normal,false,false,false,,1755360503220
68a0ac499b82a8cb338138d6,,81.91,95.42,85.97,76.01,121;2;0;0,words,25,,2,17.73,0,21.11,false,false,english,,normal,false,false,false,,1755360290609
689c75284cec7cefb6357deb,,71.69,95.56,71.69,56.29,129;0;0;0,words,25,-1,0,21.59,1,0,false,false,english,,normal,false,false,false,,1755084072000
689c750f4cec7cefb6357d25,,51.31,86.71,56.61,65.56,116;3;0;0,words,25,-1,1,27.13,0,0.78,false,false,english,,normal,false,false,false,,1755084047000
6895806cb62381ed49ae635d,,52.08,89.36,55.12,67.64,120;1;0;0,words,25,-1,1,27.65,0,2.67,false,false,english,,normal,false,false,false,,1754628204000
6895804cb62381ed49ae6248,,60.82,87.77,68.68,72.68,116;6;1;2,words,25,-1,2,22.89,0,6.55,false,false,english,,normal,false,false,false,,1754628172000
6894ec6fb62381ed49aa06a4,,67.95,93.55,67.95,69.57,114;0;0;0,words,25,-1,7,20.13,0,9.84,false,false,english,,normal,false,false,false,,1754590319000
6894ec47b62381ed49aa0526,,65.33,95.68,65.33,69.45,133;0;0;0,words,25,-1,1,24.43,0,5.66,false,false,english,,normal,false,false,false,,1754590279000
689235d120ac094ae83b126e,,54.35,85.91,62.32,57.05,116;5;0;3,words,25,-1,0,25.61,0,0,false,false,english,,normal,false,false,false,,1754412497000
689094a420ac094ae82a939e,,55.17,89.8,56.46,55.9,128;1;0;0,words,25,-1,0,27.84,0,0,false,false,english,,normal,false,false,false,,1754305700000
688f10a920ac094ae81d81ac,,71.06,93.75,71.06,67.3,133;0;0;0,words,25,-1,1,22.46,0,3.78,false,false,english,,normal,false,false,false,,1754206377000
688e5d4720ac094ae81909b9,,57.22,86.3,66.02,66.62,117;4;4;0,words,25,-1,0,24.54,0,0,false,false,english,,normal,false,false,false,,1754160455000
688e5d2d20ac094ae81908df,,57.33,90.07,60.88,54.34,129;2;0;0,words,25,-1,6,27,0,7.07,false,false,english,,normal,false,false,false,,1754160429000
688e5d0420ac094ae8190786,,64.81,90.71,70.03,72.83,124;4;1;0,words,25,-1,1,22.96,0,1.14,false,false,english,,normal,false,false,false,,1754160388000
688e5ce320ac094ae8190669,,51.37,85.19,61.54,54.46,106;8;1;1,words,25,-1,4,24.76,0,8.1,false,false,english,,normal,false,false,false,,1754160355000
688dbe3e20ac094ae8133a59,,71.49,91.8,80.34,73.96,105;3;1;0,words,25,-1,2,17.63,0,17.26,false,false,english,,normal,false,false,false,,1754119742000
688dbcc220ac094ae8132e95,,62.71,96.55,62.71,59.02,139;0;0;0,words,25,-1,0,26.6,1,0,false,false,english,,normal,false,false,false,,1754119362000
688d8d6320ac094ae811b9bb,,48.45,84.47,48.45,59.59,134;0;0;0,words,25,-1,1,33.19,0,0.78,false,false,english,,normal,false,false,false,,1754107235000
688d8d3a20ac094ae811b889,,60.47,89.05,69.49,55.91,114;5;1;0,words,25,-1,1,22.62,2,0.87,false,false,english,,normal,false,false,false,,1754107194000
688bc73020ac094ae803077a,,57.44,83.33,72.84,55.55,97;10;1;0,words,25,-1,0,20.26,0,0,false,false,english,,normal,false,false,false,,1753990960000
688a3145debff78a432cdcfd,,71.14,91.97,73.43,63.34,124;1;0;0,words,25,-1,0,20.92,0,0,false,false,english,,normal,false,false,false,,1753887045000
688a312fdebff78a432cdbec,,58.58,83.1,64.23,53.04,114;5;1;1,words,25,-1,0,23.35,0,0,false,false,english,,normal,false,false,false,,1753887023000
688a3116debff78a432cda8a,,49.91,81.58,59.99,56.49,109;2;6;1,words,25,-1,0,26.21,0,0,false,false,english,,normal,false,false,false,,1753886998000
688a30fadebff78a432cd948,,56.96,86.52,69.27,60.31,111;9;1;0,words,25,-1,1,23.39,0,0.71,false,false,english,,normal,false,false,false,,1753886970000
688a30dadebff78a432cd7b9,,81.01,97.06,81.01,69.85,132;0;0;0,words,25,-1,0,19.55,0,0,false,false,english,,normal,false,false,false,,1753886938000
688a30c5debff78a432cd6a4,,73.44,95.27,76.66,61.18,137;1;0;0,words,25,-1,1,22.39,0,5.01,false,false,english,,normal,false,false,false,,1753886917000
688a1f3edebff78a432bf06f,,62.55,91.23,62.55,58.75,559;0;0;0,words,100,-1,2,107.25,1,43.44,false,false,english,,normal,false,false,false,,1753882430000
6889c2a0debff78a43282453,,62.4,90.99,63.66,69,495;3;1;1,words,100,-1,14,95.19,0,105.35,false,false,english,,normal,false,false,false,,1753858720000
6889c1c1debff78a43281be2,,65.91,94.64,69.79,61.55,51;0;0;1,words,10,-1,1,9.29,0,0.44,false,false,english,,normal,false,false,false,,1753858497000
6889c1b4debff78a43281b6d,,58.68,75.44,79.74,67.61,39;7;2;0,words,10,-1,3,7.98,0,5.72,false,false,english,,normal,false,false,false,,1753858484000
6889c1a1debff78a43281ab4,,71.99,88.52,71.99,57.68,53;0;0;0,words,10,-1,0,8.83,0,0,false,false,english,,normal,false,false,false,,1753858465000
6889c197debff78a43281a41,,64.16,76.47,87.33,87.85,36;4;5;0,words,10,-1,1,6.73,0,0.54,false,false,english,,normal,false,false,false,,1753858455000
6889c18cdebff78a432819ca,,68.88,91.38,78.72,69.89,49;2;0;0,words,10,-1,0,8.54,0,0,false,false,english,,normal,false,false,false,,1753858444000
6889c17cdebff78a4328193b,,67.38,90.57,67.38,46.33,48;0;0;0,words,10,-1,0,8.55,0,0,false,false,english,,normal,false,false,false,,1753858428000
6889c172debff78a432818d6,,69.14,94.44,69.14,74.6,51;0;0;0,words,10,-1,1,8.85,0,1.11,false,false,english,,normal,false,false,false,,1753858418000
6889c166debff78a43281859,,62.18,88.33,66.96,64.73,52;2;0;1,words,10,-1,3,10.04,0,10.69,false,false,english,,normal,false,false,false,,1753858406000
6889c14ddebff78a4328174e,,49.98,81.48,68.04,63.28,36;4;0;0,words,10,-1,2,8.64,0,7.91,false,false,english,,normal,false,false,false,,1753858381000
6889c138debff78a43281671,,69.83,82,86.37,72.22,38;5;0;1,words,10,-1,1,6.53,0,0.68,false,false,english,,normal,false,false,false,,1753858360000
6889c12edebff78a43281616,,68.75,91.53,68.75,59.59,53;0;0;0,words,10,-1,5,9.25,0,5.16,false,false,english,,normal,false,false,false,,1753858350000
6889c11adebff78a43281539,,51.23,77.19,92.54,63.25,31;1;9;0,words,10,-1,7,7.26,0,14.58,false,false,english,,normal,false,false,false,,1753858330000
6889c0fadebff78a432813da,,63.14,84.45,72.73,60.45,224;8;8;0,words,50,-1,4,42.57,0,14.26,false,false,english,,normal,false,false,false,,1753858298000
6889c0bbdebff78a43281163,,64.1,87.8,73.81,67.08,231;7;2;1,words,50,-1,0,43.25,0,0,false,false,english,,normal,false,false,false,,1753858235000
6889c08edebff78a43280fa3,,58.94,93.28,62.85,67.96,241;3;4;0,words,50,-1,5,49.07,0,43.19,false,false,english,,normal,false,false,false,,1753858190000
6888955fdebff78a431ce248,,63.05,86.36,76.65,57.34,102;7;0;1,words,25,-1,0,19.41,0,0,false,false,english,,normal,false,false,false,,1753781599000
68889549debff78a431ce127,,75.2,90.58,78.84,64.91,124;4;0;0,words,25,-1,1,19.79,0,0.81,false,false,english,,normal,false,false,false,,1753781576000
68889532debff78a431ce040,,69.34,92.13,81.77,72.1,106;4;1;0,words,25,-1,2,18.34,0,2.65,false,false,english,,normal,false,false,false,,1753781554000
68889518debff78a431cdf3a,,46.7,80.14,60.89,64.68,102;11;1;1,words,25,-1,0,26.21,0,0,false,false,english,,normal,false,false,false,,1753781528000
6887c1afdebff78a43160da6,,49.76,77.94,74.06,64.98,86;15;1;2,words,25,-1,2,20.74,0,1.75,false,false,english,,normal,false,false,false,,1753727407000
6887c195debff78a43160c8a,,60.74,82.43,80.61,68.57,107;13;2;1,words,25,-1,3,21.14,0,3.79,false,false,english,,normal,false,false,false,,1753727381000
6887c164debff78a43160a96,,58.5,82.01,73.27,58.59,103;10;2;0,words,25,-1,0,21.13,0,0,false,false,english,,normal,false,false,false,,1753727332000
6887c147debff78a43160945,,59.93,81.69,74.49,63.02,107;11;3;0,words,25,-1,1,21.43,0,5.38,false,false,english,,normal,false,false,false,,1753727303000
688710c7debff78a430e2dac,,57.92,83.57,66.71,67.3,112;7;1;1,words,25,-1,0,23.2,0,0,false,false,english,,normal,false,false,false,,1753682119000
688710acdebff78a430e2cbd,,62.8,82.58,81.84,73.23,99;15;0;5,words,25,-1,2,18.92,0,1.82,false,false,english,,normal,false,false,false,,1753682092000
6885e9cadebff78a4304c6b7,,65.66,89.86,70.37,65.27,488;10;2;1,words,100,-1,18,89.19,0,147.12,false,false,english,,normal,false,false,false,,1753606602000
6885e872debff78a4304bba3,true,80.52,97.28,80.52,69.77,250;0;0;0,words,50,-1,5,37.26,0,24.27,false,false,english,,normal,false,false,false,,1753606258000
6884d2c3debff78a43fcecce,,66.23,90.58,67.45,66.68,271;1;0;1,words,50,-1,1,49.1,0,6.38,false,false,english,,normal,false,false,false,,1753535171000
6884d1cedebff78a43fce419,,76.67,96.15,92.71,83.37,43;1;0;0,words,10,-1,1,6.73,0,1.68,false,false,english,,normal,false,false,false,,1753534926000
6884d1c3debff78a43fce3b7,,73.52,92.98,95.24,71.55,44;2;0;1,words,10,-1,1,7.18,0,4.89,false,false,english,,normal,false,false,false,,1753534915000
6884b5f7debff78a43fbed94,,79.41,92.16,92.34,82.05,43;0;2;0,words,10,-1,5,6.5,0,8.16,false,false,english,,normal,false,false,false,,1753527799000
6884b5e0debff78a43fbecf0,,57.57,79.29,69.13,50.41,209;20;5;0,words,50,-1,7,43.57,0,13.05,false,false,english,,normal,false,false,false,,1753527776000
6884b5a2debff78a43fbeaec,,67.06,91.61,68.42,59.82,247;2;0;0,words,50,-1,0,44.2,0,0,false,false,english,,normal,false,false,false,,1753527714000
68849530debff78a43facfdd,,64.87,91.07,87.58,69.7,40;2;0;1,words,10,-1,8,7.4,0,14.65,false,false,english,,normal,false,false,false,,1753519408000
6884950fdebff78a43faced4,true,111.36,100,111.36,84.03,51;0;0;0,words,10,-1,1,5.5,0,1.97,false,false,english,,normal,false,false,false,,1753519375000
688494eddebff78a43facdbe,,73.42,93.24,76.25,65.34,259;4;1;0,words,50,-1,2,42.33,0,8.83,false,false,english,,normal,false,false,false,,1753519341000
68848e99debff78a43fa9d05,,63.57,86.89,70.89,63.92,495;21;3;6,words,100,-1,3,93.44,0,3.54,false,false,english,,normal,false,false,false,,1753517721000
68848e2fdebff78a43fa99c3,,79.01,89.58,90.58,61.49,41;3;1;0,words,10,-1,1,6.23,0,0.82,false,false,english,,normal,false,false,false,,1753517615000
68848e26debff78a43fa998a,,87.32,96.15,87.32,78.98,50;0;0;0,words,10,-1,2,6.87,0,1.95,false,false,english,,normal,false,false,false,,1753517606000
68848e19debff78a43fa9932,,77.92,83.33,103.24,59.2,40;5;2;1,words,10,-1,3,6.16,0,7.45,false,false,english,,normal,false,false,false,,1753517593000
68848e05debff78a43fa9891,,92.77,97.83,92.77,66.32,45;0;0;0,words,10,-1,2,5.82,0,7.09,false,false,english,,normal,false,false,false,,1753517573000
68848df2debff78a43fa97fc,,71.15,88.36,76.8,68.35,126;5;0;2,words,25,-1,1,21.25,0,2.52,false,false,english,,normal,false,false,false,,1753517554000
68848dd8debff78a43fa9718,,74.65,93.5,83.72,65.77,107;1;2;1,words,25,-1,1,17.2,0,10.84,false,false,english,,normal,false,false,false,,1753517528000
68846e96debff78a43f99e2e,,65.59,90.7,71.49,61.01,111;4;0;0,words,25,-1,1,20.31,0,0.84,false,false,english,,normal,false,false,false,,1753509526000
68846e7fdebff78a43f99d4f,,69.1,88.57,83.41,63.87,111;4;4;0,words,25,-1,0,19.28,0,0,false,false,english,,normal,false,false,false,,1753509503000
68846e6adebff78a43f99c9b,,60.6,86.81,65.6,62.25,121;3;1;1,words,25,-1,0,23.96,0,0,false,false,english,,normal,false,false,false,,1753509482000
68846e50debff78a43f99bc6,,61.87,87.32,75.32,69.93,115;10;1;1,words,25,-1,0,22.31,0,0,false,false,english,,normal,false,false,false,,1753509456000
688466f2debff78a43f96177,,56.82,86.15,66.02,62.53,105;8;0;1,words,25,-1,1,22.17,0,4.64,false,false,english,,normal,false,false,false,,1753507570000
688466d5debff78a43f960b7,,56.48,91.79,56.48,56.76,120;0;0;0,words,25,-1,4,25.49,1,25.38,false,false,english,,normal,false,false,false,,1753507541000
688453d8debff78a43f8d7b1,,74.07,95.49,74.07,61.1,127;0;0;0,words,25,-1,5,20.58,0,34.06,false,false,english,,normal,false,false,false,,1753502680000
68845382debff78a43f8d51f,true,87.72,98.41,87.72,75.73,124;0;0;0,words,25,-1,1,16.96,0,1.62,false,false,english,,normal,false,false,false,,1753502594000
68845307debff78a43f8d16e,,64.92,80.15,90.88,80.52,95;15;4;0,words,25,-1,2,17.56,0,2.79,false,false,english,,normal,false,false,false,,1753502471000
688452f0debff78a43f8d0d7,,68.61,92.31,72.42,62.09,126;2;0;0,words,25,-1,3,22.04,0,8.52,false,false,english,,normal,false,false,false,,1753502447000
688452c9debff78a43f8cfca,,77.98,94.66,77.98,71.65,124;0;0;0,words,25,-1,1,19.08,0,5.39,false,false,english,,normal,false,false,false,,1753502409000
68844e71debff78a43f8b1cd,,70.48,96.4,70.48,74.9,134;0;0;0,words,25,-1,3,22.81,0,6.75,false,false,english,,normal,false,false,false,,1753501297000
68844e4adebff78a43f8b0b9,,60.05,90.65,62.49,58.76,123;1;0;1,words,25,-1,0,24.58,0,0,false,false,english,,normal,false,false,false,,1753501258000
6883ba61debff78a43f4c6e9,,58.48,91.73,58.48,54.59,122;0;0;0,words,25,-1,6,25.03,0,9.1,false,false,english,,normal,false,false,false,,1753463393000
6883ba37debff78a43f4c521,,67.58,92.67,70.11,66.42,134;1;0;0,words,25,-1,1,23.79,0,2.13,false,false,english,,normal,false,false,false,,1753463351000
6883ba1adebff78a43f4c3f7,,65.87,88.89,72.41,63.63,131;5;1;1,words,25,-1,0,23.86,0,0,false,false,english,,normal,false,false,false,,1753463322000
6883ba01debff78a43f4c2d7,,63.26,92.86,63.26,67.9,116;0;0;0,words,25,-1,0,22,0,0,false,false,english,,normal,false,false,false,,1753463297000
6883b9e2debff78a43f4c193,,51.19,91.56,51.19,59.28,138;0;0;0,words,25,-1,0,32.35,0,0,false,false,english,,normal,false,false,false,,1753463266000
688253e2debff78a43e7e3e9,,66.9,89.05,70.77,68.93,121;6;0;1,words,25,-1,0,21.7,0,0,false,false,english,,normal,false,false,false,,1753371618000
688253cadebff78a43e7e2c0,,64.05,93.28,64.05,62.22,121;0;0;0,words,25,-1,0,22.67,0,0,false,false,english,,normal,false,false,false,,1753371594000
6880e642debff78a43da3b1c,,63.58,95.42,63.58,68.18,143;0;0;0,words,25,-1,1,26.99,0,0.98,false,false,english,,normal,false,false,false,,1753278018000
6880e622debff78a43da3973,,55.79,92,55.79,56.53,135;0;0;0,words,25,-1,1,29.04,0,28.35,false,false,english,,normal,false,false,false,,1753277986000
687e0f58debff78a43bea1a2,,65.23,90.34,65.23,60.11,131;0;0;0,words,25,-1,1,24.1,0,0.89,false,false,english,,normal,false,false,false,,1753091928000
687e0f3bdebff78a43bea06d,,73.55,99.21,73.55,70.01,125;0;0;0,words,25,-1,0,20.4,0,0,false,false,english,,normal,false,false,false,,1753091899000
687e0f24debff78a43be9f79,,62.4,92.03,67.08,64.42,120;1;0;0,words,25,-1,2,23.08,0,3.92,false,false,english,,normal,false,false,false,,1753091876000
687e0f06debff78a43be9e57,,70.85,95.59,70.85,60.46,130;0;0;0,words,25,-1,1,22.02,0,1.65,false,false,english,,normal,false,false,false,,1753091846000
6879358899ed0a785a6edffe,,58.65,90.63,58.65,48.59,142;0;0;0,words,25,-1,0,29.05,0,0,false,false,english,,normal,false,false,false,,1752774024000
6879356a99ed0a785a6edea6,,64.83,93.48,67.94,60.73,125;1;1;0,words,25,-1,1,23.14,0,11.58,false,false,english,,normal,false,false,false,,1752773994000
68792f8899ed0a785a6ea032,,69.59,95.87,73.22,80.67,115;4;0;1,words,25,-1,1,19.83,0,2.65,false,false,english,,normal,false,false,false,,1752772488000
68792f6d99ed0a785a6e9f1b,,82.13,100,82.13,79.19,114;0;0;0,words,25,-1,1,16.66,0,14.39,false,false,english,,normal,false,false,false,,1752772461000
68792f3f99ed0a785a6e9d30,,71.38,96.48,71.38,68.79,137;0;0;0,words,25,-1,0,23.03,0,0,false,false,english,,normal,false,false,false,,1752772415000
68792f1a99ed0a785a6e9bc3,,72.41,96.95,72.41,64.04,127;0;0;0,words,25,-1,3,21.05,0,20.29,false,false,english,,normal,false,false,false,,1752772378000
6877ed7c771854536612fbbe,,73,95.52,77.79,66.33,122;1;0;0,words,25,-1,5,20.05,0,5.63,false,false,english,,normal,false,false,false,,1752690044000
6877ed58771854536612f987,,60.25,86.99,63.65,69.01,124;4;0;1,words,25,-1,3,24.7,0,11.5,false,false,english,,normal,false,false,false,,1752690008000
6877ed2e771854536612f6be,,63.43,86.11,77.03,66.56,112;8;1;1,words,25,-1,6,21.19,0,11.76,false,false,english,,normal,false,false,false,,1752689966000
6877ecfc771854536612f3a6,,59.15,85.19,73.24,67.3,105;9;1;1,words,25,-1,2,21.3,0,3.22,false,false,english,,normal,false,false,false,,1752689916000
6877ece0771854536612f1ca,,63.73,91.22,63.73,64.28,135;0;0;0,words,25,-1,2,25.42,0,3.36,false,false,english,,normal,false,false,false,,1752689888000
6877ecbc771854536612efb0,,50.02,87.07,58.23,66.15,433;16;5;8,words,100,-1,13,103.87,0,37.46,false,false,english,,normal,false,false,false,,1752689852000
6877ec1d771854536612e644,,56.34,85.24,74.64,69.52,394;33;11;5,words,100,-1,0,83.92,0,0,false,false,english,,normal,false,false,false,,1752689693000
6877ebc4771854536612e10c,,80.58,90.57,89.34,83.37,46;2;0;0,words,10,-1,2,6.85,0,2.39,false,false,english,,normal,false,false,false,,1752689604000
6877ebb8771854536612e052,,89.83,87.5,100.83,64.88,49;4;1;0,words,10,-1,1,6.55,0,1.43,false,false,english,,normal,false,false,false,,1752689592000
6877eba5771854536612df75,,86.18,94,100.21,75.25,43;2;0;0,words,10,-1,1,5.99,0,1.88,false,false,english,,normal,false,false,false,,1752689573000
6877eb9c771854536612defa,,67.24,87.1,84.05,82.2,48;3;1;0,words,10,-1,0,8.57,0,0,false,false,english,,normal,false,false,false,,1752689564000
6877eb92771854536612de77,,84.04,89.8,95.77,60.34,43;3;1;0,words,10,-1,8,6.14,0,11.7,false,false,english,,normal,false,false,false,,1752689554000
6877eb75771854536612dd11,,79.5,90.38,94.29,81.16,43;3;0;1,words,10,-1,7,6.49,0,13.81,false,false,english,,normal,false,false,false,,1752689525000
6877eb50771854536612db15,,50.19,78,66.92,61.13,36;6;1;2,words,10,-1,15,8.61,0,31.81,false,false,english,,normal,false,false,false,,1752689488000
6877eb12771854536612d7d6,,57.48,78.05,94.26,71.45,25;5;0;1,words,10,-1,40,5.22,0,302.84,false,false,english,,normal,false,false,false,,1752689426000
6877e78a771854536612ad17,,50.3,85.16,54.8,62.41,503;14;2;1,time,120,-1,4,120,0,81.16,false,false,english,,normal,false,false,false,,1752688522000
6877e68b7718545366129e22,,84.8,95.61,91.2,87.47,106;3;1;0,time,15,-1,8,15,0,18.98,false,false,english,,normal,false,false,false,,1752688267000
6877e65e7718545366129bcf,,68.77,93.75,76.77,84.07,86;4;0;1,time,15,-1,3,15.01,0,19.6,false,false,english,,normal,false,false,false,,1752688222000
6877e63777185453661299fb,,47.18,88.89,51.98,53.66,59;1;0;1,time,15,-1,3,15.01,0,7.54,false,false,english,,normal,false,false,false,,1752688183000
6877e60c7718545366129803,,57,82.36,71.9,64.88,570;58;5;5,time,120,-1,2,120.01,0,33.18,false,false,english,,normal,false,false,false,,1752688140000
6877e5657718545366129044,,58.5,91,61.8,65.42,585;7;2;0,time,120,-1,4,120,0,15.58,false,false,english,,normal,false,false,false,,1752687973000
6877e4d17718545366128993,,59.4,95.23,59.8,70.65,594;3;0;2,time,120,-1,2,120.01,0,2.24,false,false,english,,normal,false,false,false,,1752687825000
6877e44e7718545366128408,,75.74,87.72,85.4,57.67,47;4;0;1,words,10,-1,0,7.45,0,0,false,false,english,,normal,false,false,false,,1752687694000
6877e4417718545366128381,,74.57,92.98,74.57,63.55,52;0;0;0,words,10,-1,0,8.37,0,0,false,false,english,,normal,false,false,false,,1752687681000
6877e4377718545366128316,,77.76,90.38,86.03,71.22,47;4;0;0,words,10,-1,1,7.25,0,5.25,false,false,english,,normal,false,false,false,,1752687671000
6877e4297718545366128258,,50.51,77.36,87.54,59.43,30;6;3;0,words,10,-1,0,7.13,0,0,false,false,english,,normal,false,false,false,,1752687657000
6877e42077185453661281f7,,61.31,88.68,61.31,50.86,47;0;0;0,words,10,-1,0,9.2,0,0,false,false,english,,normal,false,false,false,,1752687648000
6877e416771854536612817c,,62.62,89.8,68.44,58.4,43;2;0;1,words,10,-1,4,8.24,0,8.49,false,false,english,,normal,false,false,false,,1752687638000
6877e400771854536612808e,,63.45,82,81.35,82.56,39;5;2;0,words,10,-1,2,7.38,0,4.01,false,false,english,,normal,false,false,false,,1752687616000
6877e3f27718545366127fd9,,72.26,76.36,95.74,80.84,40;7;2;0,words,10,-1,0,6.64,0,0,false,false,english,,normal,false,false,false,,1752687602000
6877e3ea7718545366127f6d,,71.1,92,80.8,69.28,44;3;0;2,words,10,-1,0,7.43,0,0,false,false,english,,normal,false,false,false,,1752687594000
6877e3e17718545366127f08,,53.08,80.43,72.99,58.55,32;5;0;3,words,10,-1,6,7.23,0,12.29,false,false,english,,normal,false,false,false,,1752687585000
6877e3c67718545366127dc8,,81.49,94,97.01,60.83,42;2;0;1,words,10,-1,4,6.18,0,4.05,false,false,english,,normal,false,false,false,,1752687558000
6877e3b47718545366127d01,,57.4,85.94,66.4,63.13,51;2;1;0,words,10,-1,2,10.66,0,1.62,false,false,english,,normal,false,false,false,,1752687540000
6877c325771854536610f2a8,,59.12,76.19,80.8,60.18,30;6;1;0,words,10,-1,20,6.09,0,45.3,false,false,english,,normal,false,false,false,,1752679205000
6877c2c8771854536610ee18,,68.71,76.79,106.89,70.88,36;10;0;1,words,10,-1,0,6.29,0,0,false,false,english,,normal,false,false,false,,1752679112000
6877c2c1771854536610edb7,,99.06,100,99.06,79.73,48;0;0;0,words,10,-1,4,5.81,0,8.15,false,false,english,,normal,false,false,false,,1752679105000
6877c29f771854536610ec18,,104.46,93.88,121.87,87.13,42;2;0;0,words,10,-1,0,4.83,0,0,false,false,english,,normal,false,false,false,,1752679071000
6877c298771854536610ebc1,,63.97,84.91,84.17,50.08,38;4;0;0,words,10,-1,0,7.13,0,0,false,false,english,,normal,false,false,false,,1752679064000
6877c290771854536610eb65,,57.48,78,89.82,69.44,32;5;3;0,words,10,-1,4,6.68,0,5.24,false,false,english,,normal,false,false,false,,1752679056000
6877c27e771854536610ea8b,,78.94,77.78,103.97,70.84,41;8;2;0,words,10,-1,4,6.23,0,6.17,false,false,english,,normal,false,false,false,,1752679038000
6877c26e771854536610e9ce,,82.91,88.24,98.7,62.81,42;3;1;1,words,10,-1,7,6.08,0,11.76,false,false,english,,normal,false,false,false,,1752679022000
6877c253771854536610e88d,,64.91,80.7,97.36,61.94,38;7;1;0,words,10,-1,3,7.03,0,9.27,false,false,english,,normal,false,false,false,,1752678995000
6877c235771854536610e717,,50.42,82.05,65.43,60.06,413;36;6;5,words,100,-1,2,98.3,0,13.9,false,false,english,,normal,false,false,false,,1752678965000
6876991f7718545366067c7e,,58.52,84.25,69.86,59.63,444;25;5;1,words,100,-1,13,91.04,0,78.74,false,false,english,,normal,false,false,false,,1752602911000
687698437718545366067313,true,64,92.19,64.5,65.85,640;2;0;0,time,120,-1,0,120.01,0,0,false,false,english,,normal,false,false,false,,1752602691000
6876535b7718545366031125,,59.6,89.99,62.7,64.49,596;8;0;2,time,120,-1,2,120,0,9.22,false,false,english,,normal,false,false,false,,1752585051000
687652d27718545366030a99,,65.56,87.5,68.76,53.78,82;2;0;0,time,15,-1,6,15.01,0,16.4,false,false,english,,normal,false,false,false,,1752584914000
687652ac7718545366030908,,68.79,90.09,88.79,78.04,86;7;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1752584876000
6876529b7718545366030842,,78.36,88.6,90.35,79.73,98;9;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1752584859000
6876528a7718545366030785,,61.56,79.05,81.55,75.53,77;10;6;0,time,15,-1,1,15.01,0,0.77,false,false,english,,normal,false,false,false,,1752584842000
6876527877185453660306bb,,72.74,95,77.54,81.29,91;0;1;0,time,15,-1,3,15.01,0,9.76,false,false,english,,normal,false,false,false,,1752584824000
6876525c771854536603055d,,77.56,95.24,83.16,77.26,97;3;0;0,time,15,-1,1,15.01,0,0.05,false,false,english,,normal,false,false,false,,1752584795000
687507597718545366f6f8aa,,75.19,90.65,83.99,76.62,94;5;1;1,time,15,-1,1,15,0,1.81,false,false,english,,normal,false,false,false,,1752500057000
687507457718545366f6f7a5,,68.76,94.51,68.76,73.45,86;0;0;0,time,15,-1,2,15.01,0,7.83,false,false,english,,normal,false,false,false,,1752500037000
6875072b7718545366f6f652,,76,100,76,81.17,95;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1752500011000
6875071a7718545366f6f587,,71.17,96.74,71.17,72.16,89;0;0;0,time,15,-1,5,15.01,0,9.02,false,false,english,,normal,false,false,false,,1752499994000
687506fa7718545366f6f3f4,,69.58,92.86,77.58,68.95,87;4;1;0,time,15,-1,2,15,0,2.09,false,false,english,,normal,false,false,false,,1752499962000
6874973a7718545366f260fd,,78.32,94.29,83.12,82.7,98;3;1;0,time,15,-1,1,15.02,0,0.11,false,false,english,,normal,false,false,false,,1752471354000
687496e97718545366f25e4e,,65.59,87.76,76.79,77.05,82;7;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1752471273000
687496d97718545366f25dc6,,77.53,95.1,79.93,77.73,97;2;0;2,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1752471257000
687496577718545366f25962,,82.38,98.1,82.38,86.2,103;0;0;0,time,15,-1,6,15,0,26.52,false,false,english,,normal,false,false,false,,1752471127000
687496267718545366f257b3,,66.31,94.57,71.11,63.38,83;1;0;1,time,15,-1,2,15.02,0,11.68,false,false,english,,normal,false,false,false,,1752471078000
687496027718545366f25660,,68.79,87.62,80.79,70.49,86;7;0;0,time,15,-1,4,15,0,12.17,false,false,english,,normal,false,false,false,,1752471042000
687495707718545366f25123,,68.74,92.55,68.74,73,86;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1752470896000
6874954a7718545366f24fc3,,64.78,93.41,67.98,67.89,81;1;0;0,time,15,-1,3,15,0,15.23,false,false,english,,normal,false,false,false,,1752470858000
687494147718545366f24508,,56.79,81.44,73.59,68.13,71;8;2;0,time,15,-1,4,15,0,10.22,false,false,english,,normal,false,false,false,,1752470548000
687493f57718545366f243ef,,66.39,88.66,70.39,73.6,83;3;0;1,time,15,-1,3,15,0,13.98,false,false,english,,normal,false,false,false,,1752470517000
687493d47718545366f242d1,,57.57,77.27,84.76,80.29,72;8;9;0,time,15,-1,2,15.01,0,1.68,false,false,english,,normal,false,false,false,,1752470484000
